date,text,label,sentiment_label,sentiment_score,sentiment
2021-07-19,The Justice Dept. accuses Chinese security officials of a hacking attack seeking data on viruses like Ebola. The announcement came as the White House formally accused the Chinese government of breaching Microsoft email systems.,,NEGATIVE,0.9979161620140076,-1
2021-07-21,"Lyft will team up with Ford and a self-driving car start-up to offer rides in Miami. The companies plan to begin offering the service this year, expanding later to Austin, Texas. A human will still be behind the wheel.",,POSITIVE,0.9984574317932129,1
2021-07-22,"Mercedes-Benz will shift its focus to electric vehicles by 2025. The automaker said it would invest 40 billion euros, or $47 billion, on electric cars, vans and light commercial vehicles by 2030.",,NEGATIVE,0.8835917711257935,-1
2021-07-30,Why Tesla’s ‘Beta Testing’ Puts the Public at Risk We’re all Tesla’s guinea pigs.,,NEGATIVE,0.9972274899482727,-1
2021-08-16,U.S. Will Investigate Tesla’s Autopilot System Over Crashes With Emergency Vehicles It will be the broadest look yet at Tesla’s assisted-driving technology. The National Highway Traffic Safety Administration has the authority to force a recall or require new safety features.,,POSITIVE,0.9913041591644287,1
2021-08-20,"G.M. Expands Chevrolet Bolt Recall Over Battery Fire Concern The recall now covers the car’s entire output, beginning with the 2017 version. The latest move, to add three model years, raises costs by $1 billion.",,NEGATIVE,0.905559241771698,-1
2021-08-20,"Tesla Sells ‘Full Self-Driving,’ but What Is It Really? As the company deals with government scrutiny of its driver-assistance technology, an add-on kit sold for up to $10,000 is also getting more attention.",,NEGATIVE,0.780910313129425,-1
2021-09-10,"What Car Shows May Look Like, if Car Shows Have a Future Europe’s first big auto industry event in two years is an attempt to reverse declines in attendance and adapt to new technology.",,NEGATIVE,0.9541268348693848,-1
2021-09-15,"Walmart will test a self-driving delivery service with Ford and Argo. The service will roll out in Miami, Washington and Austin, Texas, with a half dozen vehicles equipped with Argo’s technology.",,POSITIVE,0.824592649936676,1
2021-10-03,‘Saildrone’ Footage Offers Rare Peek Inside a Category 4 Hurricane The 23-foot crewless vessel pierced the eyewall of Hurricane Sam and captured stunning images as the storm barreled through the Atlantic Ocean.,,POSITIVE,0.9990662932395935,1
2021-10-06,"G.M. Hopes Electric Cars and New Businesses Will Help Double Its Revenue G.M. said it would develop ride-hailing services that use autonomous cars, create insurance products and expand its defense contracting work.",,NEGATIVE,0.7177202701568604,-1
2021-10-10,The Week in Business: Facebook’s Rough Stretch Facebook faced both an outage and a whistle-blower. Lawmakers reached a compromise on raising the debt ceiling. And the latest number on inflation is coming this week.,,NEGATIVE,0.9978255033493042,-1
2021-10-17,"For Uber and Lyft, the Rideshare Bubble Bursts Ridesharing companies made a lot of promises. They’re not being kept.",,NEGATIVE,0.9491288661956787,-1
2021-12-06,"Inside Tesla as Elon Musk Pushed an Unflinching Vision for Self-Driving Cars The automaker may have undermined safety in designing its Autopilot driver-assistance system to fit its chief executive’s vision, former employees say.",,NEGATIVE,0.9994797110557556,-1
2021-12-07,Intel will take its Mobileye automotive unit public in 2022. The chip maker’s Israeli subsidiary builds driver-assistance technology for major automakers and is now testing self-driving cars.,,NEGATIVE,0.6158884763717651,-1
2021-12-07,"Stellantis will spend $34 billion on software and new vehicles. The automaker plans to develop new vehicles based on software that will let it sell entertainment, navigation and other subscription services to buyers of its cars and trucks.",,NEGATIVE,0.9723742008209229,-1
2021-12-16,"G.M. says Dan Ammann is out as chief of Cruise, its driverless-car unit. Expectations for autonomous vehicles have cooled since Mr. Ammann took over nearly three years ago, leaving his post as the president of General Motors.",,NEGATIVE,0.9909312725067139,-1
2021-12-23,"Public Streets Are the Lab for Self-Driving Experiments When the U.S. ordered companies to report accidents involving driver-assistance tech, Tesla was thought to be the motivation. But 108 companies were listed, showing how widespread the testing may be.",,NEGATIVE,0.9868130683898926,-1
2022-01-11,"What Will the Highways of the Future Look Like? With its AIVIA Smart Roads initiative, Ferrovial is redefining highways, rethinking how they work and interact with the vehicles traversing them.",,POSITIVE,0.9964950680732727,1
2022-01-27,"3 Little Words to Send a Lamborghini on Its Way A novel navigation system, What3words, will be standard on new Huracán models. It divides the globe into 57 trillion 10-foot squares, and leads you to one.",,POSITIVE,0.9987779259681702,1
2022-02-09,"Uber says its business is bouncing back from a pandemic-induced slump. Revenue in the last three months of 2021 was up 83 percent from a year earlier, the company reported.",,NEGATIVE,0.9983019828796387,-1
2022-02-28,"Uber distances itself from Yandex.Taxi, the Russian ride-sharing service. Uber said it would try to ‘accelerate’ the planned sale of its shares in the Russian service.",,NEGATIVE,0.9974926710128784,-1
2022-03-04,Sony and Honda Announce Tie-Up to Make Electric Cars The two Japanese giants said they would form a company that would make battery-powered cars in Honda’s factories.,,POSITIVE,0.9938036203384399,1
2022-03-25,This Economist Really Loves Free Markets Clifford Winston is a big fan of deregulation.,,POSITIVE,0.9747535586357117,1
2022-05-20,Piecing Together the Messages of Elon Musk A New York Times Presents documentary team had to assemble a visionary’s vision without his participation.,,NEGATIVE,0.9987766146659851,-1
2022-06-08,"How Safe Are Systems Like Tesla’s Autopilot? No One Knows. Automakers and technology companies say they are making driving safer, but verifying these claims is difficult.",,NEGATIVE,0.9980648159980774,-1
2022-06-09,Federal safety agency expands its investigation of Tesla’s Autopilot system. NHTSA will take a broad look at whether the electric-car maker’s driver-assistance system can increase the risk of crashes.,,POSITIVE,0.9636157751083374,1
2022-06-15,Tesla Autopilot and Other Driver-Assist Systems Linked to Hundreds of Crashes The National Highway Traffic Safety Administration released data on 10 months of crashes involving cars with automated components. A few were fatal.,,NEGATIVE,0.9966359734535217,-1
2022-08-06,California Regulator Accuses Tesla of Falsely Advertising Autopilot A state agency said the electric carmaker had misled the public in describing its driver-assistance service as autonomous.,,NEGATIVE,0.9990154504776001,-1
2022-08-11,Driverless Cars Shouldn’t Be a Race Sometimes it’s better to be safe than first.,,NEGATIVE,0.9982607960700989,-1
2022-08-16,Lyft Unveils Self-Driving Car Service in Las Vegas (With Caveats) The company joins several others that are introducing self-driving services — but the cars often have drivers or are otherwise limited in their autonomy.,,NEGATIVE,0.9808858036994934,-1
2022-09-16,"As Driverless Cars Falter, Are ‘Driver Assistance’ Systems in Closer Reach? With investigations and lawsuits over accidents adding skepticism toward fully driverless technology, car companies are betting on systems that take some, but not all, control.",,NEGATIVE,0.9971938133239746,-1
2022-09-30,Are Driverless Cars the Future of Transportation? Would you want to ride in one?,,NEGATIVE,0.9597812294960022,-1
2022-10-04,"Behind the Story: Navigating San Francisco in a Driverless Car A reporter and a photographer went for a ride in an experimental autonomous vehicle. It was spooky, impressive, perplexing and a little stressful.",,POSITIVE,0.9990035891532898,1
2022-10-20,The Day I Stood in the Path of a Driverless Bus The Port Authority is testing electric vehicles with no driver for possible use at airports. It turns out they do stop if a pedestrian is in a crosswalk.,,NEGATIVE,0.9972482323646545,-1
2022-10-26,Ford Lost Money in the Third Quarter as Costs Surged The automaker is struggling with supply chain problems and wrote off its investment in a self-driving technology business.,,NEGATIVE,0.9995108842849731,-1
2022-12-16,"G.M. Unit’s Self-Driving Taxis Are Subject of U.S. Safety Investigation The National Highway Traffic Safety Administration is looking into unexpected braking by cars operated by Cruise, a part of General Motors.",,NEGATIVE,0.9733433723449707,-1
2023-01-31,"Tesla’s Self-Driving Technology Comes Under Justice Dept. Scrutiny A regulatory filing says officials have asked about software that Elon Musk, the chief executive, has said would allow cars to operate autonomously.",,NEGATIVE,0.9962641596794128,-1
2023-02-01,Self-Driving Car Services Want to Expand in San Francisco Despite Recent Hiccups Waymo and Cruise hope to widen their projects to more of the city. But local officials are increasingly concerned about breakdowns causing congestion.,,NEGATIVE,0.988575279712677,-1
2023-02-02,"Ford Lost $2 Billion in 2022 as Some Investments Soured The company’s financial performance was hurt by its stake in Rivian, an electric truck company, and an autonomous car business.",,NEGATIVE,0.9997143149375916,-1
2023-02-15,"Carmakers Are Pushing Autonomous Tech. This Engineer Wants Limits. Missy Cummings, who spent more than a year at the federal auto safety agency, said that drivers were putting too much trust in systems like Tesla’s Autopilot and that regulators needed to restrict their use.",,NEGATIVE,0.9992215633392334,-1
2023-03-10,"The New York Times News Quiz, March 10, 2023 Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.",,POSITIVE,0.9966411590576172,1
2023-04-25,"Shift to Electric Cars Gives Design Centers a New Look, Too Automakers are pouring money into research and development facilities, creating spaces intended for creativity and collaboration among design and engineering teams.",,POSITIVE,0.9628119468688965,1
2023-05-12,"Google’s A.I. Bonanza and Driverless Car Talk With Cruise C.E.O. Kyle Vogt Long-awaited tech like A.I., 3-D telepresence and driverless cars is finally reaching the public.",,POSITIVE,0.9858719706535339,1
2023-05-16,U.S. Tech Espionage Team Unveils First Cases Involving China and Russia A new division set up by the government to pursue sanctions evasion and technology espionage announced arrests of individuals with ties to foreign governments.,,POSITIVE,0.9758490324020386,1
2023-07-06,The Little-Known Provision That Could Revolutionize Highway Travel Buried in the Infrastructure Investment and Jobs Act is a possible way to address all the costs associated with Americans’ love of driving.,,POSITIVE,0.8312893509864807,1
2023-08-09,San Francisco Balks at Expanding Driverless Car Services on City’s Roads Local officials are worried that state regulators are too eager about a plan by the companies Cruise and Waymo to offer round-the-clock driverless taxi services.,,NEGATIVE,0.9967119693756104,-1
2023-08-11,"Driverless Taxis Can Expand San Francisco Services, Regulators Say Autonomous Cruise and Waymo cars have been buzzing around the city for some time, and now can offer paid rides throughout it around the clock.",,POSITIVE,0.9792011976242065,1
2023-08-17,"Driverless Car Gets Stuck in Wet Concrete in San Francisco Though driverless cars have not been blamed for any serious injuries or crashes in the city, they have been involved in several jarring episodes.",,NEGATIVE,0.9970090985298157,-1
2023-08-18,"Sam Bankman-Fried Goes to Jail, Back to School With A.I. and A Self-Driving Car Update Sam Bankman-Fried lands himself back  in jail.",,NEGATIVE,0.9987308382987976,-1
2023-08-19,"Cruise Agrees to Reduce Driverless Car Fleet in San Francisco After Crash A driverless Cruise taxi with a passenger collided with a fire truck Thursday night, just one week after state officials allowed the service to expand.",,NEGATIVE,0.9739694595336914,-1
2023-08-22,"A Bumpy Ride for San Francisco’s Driverless Taxis Autonomous vehicles scored a victory this month when state regulators approved their expansion in the city, but then the mishaps kept coming.",,NEGATIVE,0.9690316915512085,-1
2023-08-23,"Ready or Not, Driverless Cars Are Here The streets of San Francisco are buzzing with autonomous taxis, prompting questions about traffic safety.",,NEGATIVE,0.9884883761405945,-1
2023-08-31,"Along for the Ride, With No One Behind the Wheel Three New York Times technology reporters recently buckled up for a ride in Waymo’s autonomous vehicles.",,NEGATIVE,0.9902286529541016,-1
2023-09-02,"Driverless Taxis Blocked Ambulance in Fatal Accident, San Francisco Fire Dept. Says Two Cruise taxis delayed an ambulance carrying a car accident victim to a hospital, a department report said. The company said it was not at fault.",,NEGATIVE,0.983670711517334,-1
2023-10-11,"Autonomous Vehicles Are Driving Blind When it comes to driverless cars, A.I. undergoes far less government scrutiny than humans before commanding the wheel.",,NEGATIVE,0.99712735414505,-1
2023-10-24,"Cruise’s Driverless Taxi Service in San Francisco Is Suspended California’s Department of Motor Vehicles cited safety concerns for the suspension, about three months after the state allowed an expansion.",,NEGATIVE,0.9984034895896912,-1
2023-10-25,"Long on Hype, A.I. Is No Guarantee for Profits The latest quarterly results from Microsoft and Alphabet show that their big investments in artificial intelligence are on different trajectories.",,NEGATIVE,0.9980559349060059,-1
2023-10-27,Cruise Stops All Driverless Taxi Operations in the United States The move comes just two days after California regulators told the company to take its autonomously driven cars off the road.,,NEGATIVE,0.9977905750274658,-1
2023-11-07,"Uber Reports Record Ridership and Second Straight Quarterly Profit Revenue was up 11 percent from a year earlier, helping to generate $221 million in net income.",,POSITIVE,0.9875493049621582,1
2023-11-20,"‘Lost Time for No Reason’: How Driverless Taxis Are Stressing Cities In San Francisco and Austin, Texas, where passengers can hail self-driving vehicles, the cars have added to the workloads of city employees.",,NEGATIVE,0.992581844329834,-1
2023-11-29,G.M. to Cut Spending on Cruise Self-Driving Unit General Motors will “substantially lower spending” on autonomous vehicle efforts in 2024 after accidents with its self-driving taxis in San Francisco.,,NEGATIVE,0.9992140531539917,-1
2023-12-14,Struggling Cruise Cuts About 25 Percent of Its Workers The embattled self-driving car subsidiary of General Motors faces an uncertain future after California regulators shut down its robot taxi service in the state.,,NEGATIVE,0.9994930028915405,-1
2023-12-30,The Pentagon Road to Venture Capital Here is a list of people who have jumped from the Pentagon and other government posts into jobs with venture capitalists that are backing defense technology startups.,,NEGATIVE,0.5150092244148254,-1
2024-01-25,"Cruise Says Hostility to Regulators Led to Grounding of Its Autonomous Cars A law firm’s review found that executives had failed to fully explain an October crash, which the Justice Department is also investigating.",,NEGATIVE,0.9994091987609863,-1
2024-02-02,We Tried the Apple Vision Pro + Can Congress Protect Kids Online? + Cruise’s Crash Introducing DJ TaskRabbit.,,NEGATIVE,0.9971626400947571,-1
2024-02-06,"Stop Wearing Vision Pro Goggles While Driving Your Tesla, U.S. Says Videos, many of them stunts or jokes, of people wearing Apple’s new virtual reality headset while driving Teslas in Autopilot mode prompted officials to issue warnings.",,NEGATIVE,0.9986359477043152,-1
2024-02-27,"Apple Kills Its Electric Car Project The car, which Apple spent billions of dollars researching, had been intended as a rival to Tesla’s E.V.s, which include autonomous driving features.",,NEGATIVE,0.9997047781944275,-1
2024-02-28,Behind Apple’s Doomed Car Project: False Starts and Wrong Turns Internal disagreements over the direction of the Apple car led the effort to sputter for years before it was canceled this week.,,NEGATIVE,0.9996482133865356,-1
2024-03-09,"BMW Is a Surprise Winner in Electric Vehicles Once considered a laggard, the German luxury carmaker is one of only a few established automakers that has been able to compete effectively against Tesla.",,POSITIVE,0.9974610805511475,1
2024-03-20,When Nobody Is Behind the Wheel in Car-Obsessed Los Angeles Autonomous taxis have arrived in the nation’s second most populous city. Some Angelenos aren’t ready to go driverless.,,NEGATIVE,0.9966662526130676,-1
2024-04-02,How Will Self-Driving Cars Handle Jaywalkers? The city is introducing a permit process for testing autonomous cars on the streets of New York. The vehicles will face some unique challenges.,,NEGATIVE,0.9550912976264954,-1
2024-04-09,"Tesla Settles Lawsuit Over a Fatal Crash Involving Autopilot A Tesla driver’s family had sought damages for the 2018 crash, which happened while the carmaker’s driver-assistance software was in use.",,NEGATIVE,0.9946445226669312,-1
2024-04-23,"Tesla’s Profit Fell 55%, Adding to Concerns About Its Strategy The first-quarter results are likely to fuel worries that competitors will continue grabbing a bigger slice of a market dealing with slowing electric car sales.",,NEGATIVE,0.9990841150283813,-1
2024-05-01,"China’s Electric Cars Keep Improving, a Worry for Rivals Elsewhere More capable autonomous driving is just one way Chinese automakers are threatening to pull ahead — their E.V.s are also becoming bigger and roomier.",,NEGATIVE,0.9299485087394714,-1
2024-05-06,"Wayve, an A.I. Start-Up for Autonomous Driving, Raises $1 Billion The London-based developer of artificial intelligence systems for self-driving vehicles raised the funding from SoftBank, Nvidia, Microsoft and others.",,POSITIVE,0.9895638823509216,1
2024-05-08,"Billions in Chips Grants Are Expected to Fuel Industry Growth, Report Finds The United States will triple its domestic chip manufacturing capacity by 2032, the largest increase in the world, according to a report from the Semiconductor Industry Association.",,POSITIVE,0.9706738591194153,1
